question,condition,faithfulness,answer_relevancy,context_precision
"Who is older, Ferdi Taygan or Mahesh Bhupathi?",baseline,1.0,0.9566206175435384,0.0
"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",baseline,,0.0,
What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,baseline,1.0,0.7641991125791273,0.49999999995
The Church of the Guanche People was founded in the city that is on the most populated island of what larger area?,baseline,1.0,0.8664152436552836,0.49999999995
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,baseline,1.0,0.7996870363918047,0.8055555555287036
What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,reranker,1.0,0.0,0.249999999975
The arena where the Lewiston Maineiacs played their home games can seat how many people?,reranker,1.0,0.9473069944326079,0.49999999995
"Who is older, Annie Morton or Terry Richardson?",reranker,1.0,0.9547035100895666,0.0
Are Local H and For Against both from the United States?,reranker,1.0,0.8408018649764681,0.0
The football manager who recruited David Beckham managed Manchester United during what timeframe?,reranker,1.0,0.7264618467552117,0.9999999999
What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,reranker,1.0,0.7465045883212172,
Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,reranker,0.5,0.0,0.0
"Are both Dictyosperma, and Huernia described as a genus?",reranker,1.0,0.9528588889372673,0.0
"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",reranker,0.8,0.45666828226973255,0.249999999975
"When was Poison's album ""Shut Up, Make Love"" released?",reranker,1.0,0.9365707818680717,0.9999999999
"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?",reranker,1.0,0.7385880970271946,0.0
Which  French ace pilot and adventurer fly L'Oiseau Blanc,reranker,1.0,0.8675711866389387,0.0
Are Freakonomics and In the Realm of the Hackers both American documentaries?,reranker,0.0,0.0,0.9999999999
Seven Brief Lessons on Physics was written by an Italian physicist that has worked in France since what year?,reranker,0.0,0.47642240729816293,0.49999999995
Ralph Hefferline was a psychology professor at a university that is located in what city?,reranker,1.0,0.7570199497952693,0.3333333333
"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",reranker,1.0,0.4897613780133105,0.49999999995
"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",reranker,1.0,0.5179981970384833,0.9999999999
"Ellie Goulding worked with what other writers on her third studio album, Delirium?",reranker,0.6666666666666666,0.945890375632905,0.30952380950833336
Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.,reranker,0.75,0.594751842490104,0.9999999999
"According to the 2001 census, what was the population of the city in which Kirton End is located?",reranker,0.0,0.0,0.49999999995
What WB supernatrual drama series was Jawbreaker star Rose Mcgowan best known for being in?,reranker,1.0,0.684345395692303,0.733333333315
Vince Phillips held a junior welterweight title by an organization recognized by what larger Hall of Fame?,reranker,0.5,0.7354810488952656,0.99999999995
The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,reranker,1.0,0.8263819308175071,0.49999999995
What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag? ,reranker,1.0,0.8871897726732175,0.9999999999
"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?",reranker,1.0,0.560213608100001,0.99999999995
Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,reranker,1.0,0.7768868921668469,0.5833333333041666
What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?,reranker,1.0,0.7561683470574563,0.9999999999
What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?,reranker,1.0,0.0,0.0
"What is the county seat of the county where East Lempster, New Hampshire is located?",reranker,1.0,0.7303692552498827,0.3333333333
"In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published?",reranker,1.0,0.6099808924434235,0.249999999975
Where are Teide National Park and Garajonay National Park located?,reranker,1.0,0.9999999999997072,0.99999999995
How many copies of Roald Dahl's variation on a popular anecdote sold?,reranker,1.0,0.0,
What occupation do Chris Menges and Aram Avakian share?,reranker,1.0,0.4374277121666956,0.0
Andrew Jaspan was the co-founder of what not-for-profit media outlet?,reranker,1.0,0.7515619143178581,0.9999999999
Do the drinks Gibson and Zurracapote both contain gin?,reranker,0.5,0.0,0.0
"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held? ",reranker,1.0,0.6823037921600011,0.49999999995
What type of activity does Owner earnings and Warren Buffett have in common?,reranker,1.0,0.8122301897385599,0.9999999999
When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born? ,reranker,1.0,0.6047981696960364,0.3333333333
"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",reranker,0.0,0.548708264308793,0.49999999995
The Argentine PGA Championship record holder has won how many tournaments worldwide?,reranker,1.0,0.7191674033765731,0.0
What other political position did the person who introduced the DISCLOSE Act hold?,reranker,0.6666666666666666,0.0,0.9999999999
Were the bands Skin Yard and Ostava from the U.S.?,reranker,1.0,0.0,0.49999999995
What major truck road is located in Backford Cross?,reranker,1.0,0.7502811035673376,0.9999999999
In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie?,reranker,1.0,0.9440271628795579,0.49999999995
Maxeda has been owned since 2004 by which American multinational equity firm?,reranker,1.0,0.7872808785101948,0.9999999999
The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,reranker,1.0,0.6460720114890273,0.49999999995
"The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas?",reranker,1.0,0.7588689617471317,0.99999999995
"During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle?",reranker,0.75,0.7218615195088178,0.8333333332916666
"Who was born first, Erika Jayne or Marco Da Silva",reranker,1.0,0.789003719323844,0.9999999999
What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,reranker,0.75,0.7344769527899384,0.7499999999625
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",reranker,0.0,0.0,0.0
"Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year?",reranker,0.75,0.7693759669681001,0.5317460317283068
What major city is the Faith Lutheran Middle School and High School located by?,reranker,1.0,0.9590044978936137,0.9999999999
This Celtic ruler who was born in AD 43 ruled southeastern Britain prior to conquest by which empire?,reranker,0.0,0.5011390572943457,0.48214285713080357
"What is the name of the detective novelist parent of the author of '""Q"" Is for Quarry'?",reranker,1.0,0.8315576694776657,0.249999999975
"Which songwriting duo composed music for ""La La Land"", and created lyrics for ""A Christmas Story: The Musical""? ",reranker,0.6666666666666666,0.9300782209804567,0.8766666666491334
When was the Western Germanic language spoken from which the small settlement situated on the river Leda opposite Leer derives its name?,reranker,0.0,0.5624956264797938,0.0
"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",reranker,0.0,0.5208837118102697,0.9999999999
"What country does Hatton Hill and Hatton Castle, Angus have in common?",reranker,1.0,0.9560154398079478,0.7874999999803125
"What year did the series on CBS, starring the actor who known for his role in ""Rebel Without a Cause,"" air?",reranker,0.0,0.0,0.0
Do The Importance of Being Icelandic and The Five Obstructions belong to different film genres ?,reranker,1.0,0.5289273836913891,0.0
Tefik Selim Mborja was a part of a party that held power in Albania until what year? ,reranker,1.0,0.738940393429242,0.49999999995
Georges-Henri Bousquet translated the work of a historian who is of what heritage?,reranker,0.5,0.6729927770151481,0.99999999995
Which Kentucky Writers Hall of Fame author has had works published by Dim Gray Bar Press?,reranker,0.0,0.48184799491343683,0.99999999995
What amount was the settlement that the character from the Son of al Quada got in 2017?,reranker,0.6666666666666666,0.5198506913078408,0.9999999999
The 2000 British film Snatch was later adapted into a television series for what streaming service?,reranker,1.0,0.6678648297236628,0.3333333333
Who designed the hotel that held the IFBB professional bodybuilding competition in September 1991?,reranker,0.0,0.0,0.0
"At the 71st Golden Globe Awards for television in 2013, what achievement did Breaking Bad, police sitcom Brooklyn Nine-Nine and American Hustle attain?",reranker,0.0,0.6488029707043126,0.9999999999
Onika Tanya Maraj is a judge on a television show hosted by whom? ,reranker,1.0,0.5905732059611399,0.3333333333
Are Hot Rod and The Memory of Our People both magazines?,reranker,1.0,0.4776747185491401,0.0
Which post DC Extended Universe actress will also play a role in what is intended to be the fifth installment of the DC Extended Universe?,reranker,1.0,0.6710852926279885,0.99999999995
Who was the captain of the only battleship to provide gunfire support during the Vietnam War?,reranker,0.5,0.7285491256363263,0.14285714284285714
"Is the Pakistan fast bowler who joined the Kent County Cricket Club in June, 2011 a left-hand or right-hand batsmans?",reranker,0.0,0.4935054451528221,0.8333333333055556
"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",reranker,1.0,0.7798727834206711,
"Which television series featured an actor who also performed in ""The Young Ones""?",reranker,1.0,0.4690029790552351,0.9999999999
What is the name of the ethnic group who settled in Canada in the 17th century that participated in a conflict with Irish Catholic immigrants in the Shiners' War?,reranker,,0.5259185581498088,0.0
"Martin Patterson ""Pat"" Hingle was a close friend of an actor who achieved success in what Western TV series? ",reranker,0.6666666666666666,0.7496655746892072,0.49999999995
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",reranker,1.0,0.4731410073540101,0.99999999995
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,reranker,0.5,0.6844550431747655,0.9999999999
What is the nickname of the city where Darling's Waterfront Pavilion is located?,reranker,1.0,0.4682804309951758,0.49999999995
"Henry Hall is known for fighting in the Revolutionary War, and for being the first to successfully cultivate this food found in what type of bogs?",reranker,1.0,0.5608734925831339,0.99999999995
"What airport serviced by American Airlines Shuttle, is also the largest airport in the New England region and 17th busiest in the U.S?",reranker,0.6666666666666666,0.4789520848446868,0.99999999995
"Which genus has more species, Xanthoceras or Ehretia?",reranker,1.0,0.8060623094743038,0.9999999999
Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? ,reranker,1.0,0.641282324239376,0.49999999995
"Yoann Lemoine, a French video director, has created music videos for Lana Del Rey, Katy Perry, and an orchestral country pop ballad by which top pop artist?",reranker,1.0,0.5815911245601876,0.9999999999
In what city can a person find both the Nusretiye Clock Tower and the Eski Imaret Mosque be found?,reranker,1.0,0.8732443049053384,0.49999999995
"What is Opry Mills in Nashville, Tennessee?",reranker,1.0,0.8163663767174961,0.9999999999
which is larger Asante Traditional Buildings or Gulangyu?,reranker,0.0,0.8444412019663018,0.0
What NIFL Premier Intermediate League team did Sean Connor play for?,reranker,1.0,0.0,0.0
Can Stenocereus and Pachypodium both include tree like plants?,reranker,1.0,0.8783351857565617,0.99999999995
"on 16 January 1995 ""First Knight"" was being filmed at a studio located how far from Windsor ?",reranker,1.0,0.0,0.9999999999
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",reranker,1.0,0.6370726070703437,0.49999999995
Which Genus has more species Eucryphia or Lepidozamia ?,reranker,1.0,0.9231178909731659,0.49999999995
"Flyboys stars which actor who was nominated for an Academy Award for ""127 Hours""?",reranker,1.0,0.829256046213136,0.74999999998125
I'd Come for You is a single by the band formed in what Alberta city?,reranker,1.0,0.0,
"Who is older, Ferdi Taygan or Mahesh Bhupathi?",reranker,1.0,0.9414056692914222,0.0
"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",reranker,1.0,0.6764781840012682,
What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,reranker,1.0,0.7648414118894841,0.49999999995
The Church of the Guanche People was founded in the city that is on the most populated island of what larger area?,reranker,1.0,0.8664152436552836,0.49999999995
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,reranker,1.0,0.7996870363918047,0.9999999999666667
What government position was held by the woman who portrayed Corliss Archer in the film Kiss and Tell?,agentic,1.0,0.5070887025403055,0.249999999975
The arena where the Lewiston Maineiacs played their home games can seat how many people?,agentic,1.0,0.9493434897108122,0.49999999995
"Who is older, Annie Morton or Terry Richardson?",agentic,1.0,0.9777182079490497,0.0
Are Local H and For Against both from the United States?,agentic,1.0,0.8960592267981157,0.0
The football manager who recruited David Beckham managed Manchester United during what timeframe?,agentic,1.0,0.7631524194448315,0.9999999999
What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,agentic,0.0,0.7465045883212172,0.0
Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,agentic,0.5,,0.0
"Are both Dictyosperma, and Huernia described as a genus?",agentic,1.0,0.9410072677548648,0.0
"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",agentic,1.0,0.4825339548484837,0.249999999975
"When was Poison's album ""Shut Up, Make Love"" released?",agentic,0.0,0.0,0.9999999999
"Hayden is a singer-songwriter from Canada, but where does Buck-Tick hail from?",agentic,1.0,0.7316905775715546,0.0
Which  French ace pilot and adventurer fly L'Oiseau Blanc,agentic,1.0,0.8088356508406741,0.0
Are Freakonomics and In the Realm of the Hackers both American documentaries?,agentic,0.0,0.0,0.9999999999
Seven Brief Lessons on Physics was written by an Italian physicist that has worked in France since what year?,agentic,1.0,0.47642240729816293,0.49999999995
Ralph Hefferline was a psychology professor at a university that is located in what city?,agentic,1.0,0.7570199497952693,0.3333333333
"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",agentic,1.0,0.7041683203051394,0.49999999995
"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",agentic,0.6666666666666666,0.5209035503842739,0.9999999999
"Ellie Goulding worked with what other writers on her third studio album, Delirium?",agentic,1.0,0.945890375632905,0.3333333333
Which Australian city founded in 1838 contains a boarding school opened by a Prime Minister of Australia and named after a school in London of the same name.,agentic,0.75,0.0,0.9999999999
"According to the 2001 census, what was the population of the city in which Kirton End is located?",agentic,1.0,0.0,0.49999999995
What WB supernatrual drama series was Jawbreaker star Rose Mcgowan best known for being in?,agentic,1.0,0.684345395692303,0.7555555555303703
Vince Phillips held a junior welterweight title by an organization recognized by what larger Hall of Fame?,agentic,1.0,0.7183586328782464,0.99999999995
The 2017–18 Wigan Athletic F.C. season will be a year in which the team competes in the league cup known as what for sponsorship reasons?,agentic,1.0,0.8263819308175071,0.49999999995
What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag? ,agentic,1.0,0.906424242871307,0.9999999999
"What was the name of the 1996 loose adaptation of William Shakespeare's ""Romeo & Juliet"" written by James Gunn?",agentic,1.0,0.44514248424825403,0.99999999995
Robert Suettinger was the national intelligence officer under which former Governor of Arkansas?,agentic,1.0,0.77242503442779,0.5833333333041666
What American professional Hawaiian surfer born 18 October 1992 won the Rip Curl Pro Portugal?,agentic,1.0,0.7561683470574563,0.9999999999
What is the middle name of the actress who plays Bobbi Bacha in Suburban Madness?,agentic,1.0,0.0,0.0
"What is the county seat of the county where East Lempster, New Hampshire is located?",agentic,1.0,0.7303692552498827,0.3333333333
"In what year was the novel that Lourenço Mutarelli based ""Nina"" on based first published?",agentic,1.0,0.5803426993881559,0.249999999975
Where are Teide National Park and Garajonay National Park located?,agentic,1.0,0.9999999999997072,0.99999999995
How many copies of Roald Dahl's variation on a popular anecdote sold?,agentic,1.0,0.0,
What occupation do Chris Menges and Aram Avakian share?,agentic,1.0,0.4374277121666956,0.0
Andrew Jaspan was the co-founder of what not-for-profit media outlet?,agentic,1.0,0.7596381530111569,0.9999999999
Do the drinks Gibson and Zurracapote both contain gin?,agentic,1.0,0.8239688731375744,0.0
"In what month is the annual documentary film festival, that is presented by the fortnightly published British journal of literary essays, held? ",agentic,1.0,0.7163242645735014,0.49999999995
What type of activity does Owner earnings and Warren Buffett have in common?,agentic,1.0,0.8178496892614766,0.9999999999
When was the  former Indian cricketer who made his ODI debuts during the 2000 ICC KnockOut Trophy born? ,agentic,1.0,0.5710168505911084,0.3333333333
"Which airplane was this Major test-flying after whom the base, that 514th Flight Test Squadron is stated at, is named?",agentic,1.0,0.5570303231406105,0.49999999995
The Argentine PGA Championship record holder has won how many tournaments worldwide?,agentic,1.0,0.7191674033765731,0.0
What other political position did the person who introduced the DISCLOSE Act hold?,agentic,0.0,0.0,0.9999999999
Were the bands Skin Yard and Ostava from the U.S.?,agentic,1.0,0.0,0.49999999995
What major truck road is located in Backford Cross?,agentic,1.0,0.642141867527812,0.9999999999
In which role did Caroline Carver played in a 1999 Hallmark Entertainment made-for-TV fantasy movie?,agentic,1.0,0.9963536822185244,0.49999999995
Maxeda has been owned since 2004 by which American multinational equity firm?,agentic,1.0,0.783208166547281,0.9999999999
The youngest daughter of Lady Mary-Gaye Curzon stars with Douglas Smith and Lucien Laviscount  in what 2017 film?,agentic,1.0,0.6953486878666083,0.49999999995
"The 1974 Texas Tech Raiders football team represented what public research university in Lubbock, Texas?",agentic,1.0,0.8245382414422334,0.99999999995
"During Siege of Bharatpur, which Commander-in-Chief of Ireland and Commander-in-Chief of India contributed to the storming of the castle?",agentic,0.0,0.7843982752542441,0.8333333332916666
"Who was born first, Erika Jayne or Marco Da Silva",agentic,1.0,0.8013166751372888,0.9999999999
What is the name of the Isles who were led by Aonghus Mór and covered a total land area of over 8300 km2?,agentic,0.75,0.7355969296037074,0.7499999999625
"Which song was behind the third single on the album  ""A Lot About Livin' (And a Little 'bout Love)"" for two weeks on the country charts?",agentic,0.0,0.0,0.0
"Marcus Wayne Garland spent nine seasons with an American professional baseball team that is based in Baltimore, Maryland, and was one of the AMerican League's original eight charter franchises when the league was established in what year?",agentic,0.6666666666666666,0.7713321228986237,0.5833333333041666
What major city is the Faith Lutheran Middle School and High School located by?,agentic,0.5,0.5769619103054523,0.9999999999
This Celtic ruler who was born in AD 43 ruled southeastern Britain prior to conquest by which empire?,agentic,0.5,0.5570868443627045,0.499999999975
"What is the name of the detective novelist parent of the author of '""Q"" Is for Quarry'?",agentic,1.0,0.5422833957279231,0.0
"Which songwriting duo composed music for ""La La Land"", and created lyrics for ""A Christmas Story: The Musical""? ",agentic,0.5,0.9258196689491892,0.8874999999778125
When was the Western Germanic language spoken from which the small settlement situated on the river Leda opposite Leer derives its name?,agentic,0.0,0.0,0.0
"Born on 6 March 1937, this man was also a citizen of the United Kingdom.",agentic,0.5,0.5208837118102697,0.9999999999
"What country does Hatton Hill and Hatton Castle, Angus have in common?",agentic,1.0,0.9560154398079478,0.9166666666361111
"What year did the series on CBS, starring the actor who known for his role in ""Rebel Without a Cause,"" air?",agentic,0.0,0.0,0.0
Do The Importance of Being Icelandic and The Five Obstructions belong to different film genres ?,agentic,0.0,0.0,0.0
Tefik Selim Mborja was a part of a party that held power in Albania until what year? ,agentic,1.0,0.7368143655574558,0.49999999995
Georges-Henri Bousquet translated the work of a historian who is of what heritage?,agentic,1.0,0.6729927770151481,0.99999999995
Which Kentucky Writers Hall of Fame author has had works published by Dim Gray Bar Press?,agentic,0.6666666666666666,0.0,0.99999999995
What amount was the settlement that the character from the Son of al Quada got in 2017?,agentic,1.0,0.0,0.9999999999
The 2000 British film Snatch was later adapted into a television series for what streaming service?,agentic,0.3333333333333333,0.0,0.3333333333
Who designed the hotel that held the IFBB professional bodybuilding competition in September 1991?,agentic,0.5,0.0,0.0
"At the 71st Golden Globe Awards for television in 2013, what achievement did Breaking Bad, police sitcom Brooklyn Nine-Nine and American Hustle attain?",agentic,1.0,0.6488029707043126,0.9999999999
Onika Tanya Maraj is a judge on a television show hosted by whom? ,agentic,1.0,0.587001307670159,0.3333333333
Are Hot Rod and The Memory of Our People both magazines?,agentic,1.0,0.5326664202143041,0.0
Which post DC Extended Universe actress will also play a role in what is intended to be the fifth installment of the DC Extended Universe?,agentic,1.0,0.7001247665582757,0.99999999995
Who was the captain of the only battleship to provide gunfire support during the Vietnam War?,agentic,1.0,0.0,0.0
"Is the Pakistan fast bowler who joined the Kent County Cricket Club in June, 2011 a left-hand or right-hand batsmans?",agentic,1.0,0.514561164061631,0.99999999995
"Which Netflix series ""Unbreakable"" character is Elizabeth Claire Kemper known for playing?",agentic,1.0,0.79272861327178,
"Which television series featured an actor who also performed in ""The Young Ones""?",agentic,1.0,0.4693825881307904,0.9999999999
What is the name of the ethnic group who settled in Canada in the 17th century that participated in a conflict with Irish Catholic immigrants in the Shiners' War?,agentic,0.0,0.0,0.0
"Martin Patterson ""Pat"" Hingle was a close friend of an actor who achieved success in what Western TV series? ",agentic,0.6666666666666666,0.7599285417157997,0.49999999995
"What material did a hairdresser from Yorkshire, England invent that was named by his granddaughter?",agentic,1.0,0.4731410073540101,0.99999999995
One Raffles Place is one of the tallest skyscrapers in the city of Singapore and tallest in the wolrd outside North America until it was succeeded by a Building in city?,agentic,0.5,0.6624823100573439,0.9999999999
What is the nickname of the city where Darling's Waterfront Pavilion is located?,agentic,1.0,0.4657966905920592,0.49999999995
"Henry Hall is known for fighting in the Revolutionary War, and for being the first to successfully cultivate this food found in what type of bogs?",agentic,1.0,0.5608734925831339,0.99999999995
"What airport serviced by American Airlines Shuttle, is also the largest airport in the New England region and 17th busiest in the U.S?",agentic,0.6666666666666666,0.49491823347613684,0.99999999995
"Which genus has more species, Xanthoceras or Ehretia?",agentic,1.0,0.9408395296350224,0.9999999999
Which professional baseball player and National 1993 Baseball Hall of Fame inductee is featured in the Greatest Sports Legends anthology? ,agentic,0.6666666666666666,0.4964239435368765,0.49999999995
"Yoann Lemoine, a French video director, has created music videos for Lana Del Rey, Katy Perry, and an orchestral country pop ballad by which top pop artist?",agentic,0.6666666666666666,0.7052948496411148,0.9999999999
In what city can a person find both the Nusretiye Clock Tower and the Eski Imaret Mosque be found?,agentic,0.5,0.8560028709634765,0.49999999995
"What is Opry Mills in Nashville, Tennessee?",agentic,1.0,0.8163663767174961,0.9999999999
which is larger Asante Traditional Buildings or Gulangyu?,agentic,0.6666666666666666,0.9061568439851745,0.0
What NIFL Premier Intermediate League team did Sean Connor play for?,agentic,1.0,0.0,0.0
Can Stenocereus and Pachypodium both include tree like plants?,agentic,1.0,0.8862878382086565,0.99999999995
"on 16 January 1995 ""First Knight"" was being filmed at a studio located how far from Windsor ?",agentic,1.0,0.7148673655612314,0.9999999999
"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",agentic,1.0,0.6370726070703437,0.49999999995
Which Genus has more species Eucryphia or Lepidozamia ?,agentic,1.0,0.9245377380748306,0.49999999995
"Flyboys stars which actor who was nominated for an Academy Award for ""127 Hours""?",agentic,1.0,0.7820270774721904,0.8666666666377778
I'd Come for You is a single by the band formed in what Alberta city?,agentic,,0.0,
"Who is older, Ferdi Taygan or Mahesh Bhupathi?",agentic,1.0,0.9566206175435384,0.0
"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",agentic,1.0,0.6483261213306873,
What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,agentic,1.0,0.7638525442140297,0.49999999995
The Church of the Guanche People was founded in the city that is on the most populated island of what larger area?,agentic,0.6666666666666666,0.8664152436552836,0.49999999995
What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,agentic,1.0,0.7996870363918047,0.9999999999666667
